latitude,longitude,zipcode,severity,Comments,SubCategory,Item
37.31355504,-121.8780252,95110,1,NOTHING IN FRONT OR NEAR ADDRESS GIVEN. TOO LATE TO CALL RP - UNABLE TO LOCATE,GAR - Garbage,Garbage
37.3139124,-121.8729806,95110,2,"e-mail when completed - p/u 3 mattress, 1 boxspring",FUR - Furniture,Furniture
37.29761793,-121.7947213,95121,1,p/u sink & auto parts,OTH - Other,Other
37.2943668,-121.8190544,95121,2,p/u sofa,FUR - Furniture,Furniture
37.29002801,-121.81305,95121,2,p.u nite stand,FUR - Furniture,Furniture
37.34407275,-121.8864036,95112,2,p/u mattress & sofa chair,FUR - Furniture,Furniture
37.27883896,-121.8314571,95111,2,"p/u 2 mattress, 2 boxsprings",FUR - Furniture,Furniture
37.31355504,-121.8780252,95110,1,p/u empty paint cans & garb,OTH - Other,Other
37.2583023,-121.8648831,95136,1,nothing at location upon arrival,YW - Yard Waste,Yard Waste
37.30460197,-121.9759344,95117,2,p.u mattress & boxspring,FUR - Furniture,Furniture
37.37595653,-121.8333635,95127,1,picked up items above & other misc debris,OTH - Other,Other
37.41366059,-121.8739486,95132,1,p/up trash bag & misc garbage at two locations for full truck load,GAR - Garbage,Garbage
37.32387271,-121.8858948,95110,2,P/UP COUCH/MISC 3 YARDS,FUR - Furniture,Furniture
37.34850609,-121.8246981,94132,2,p/up sofa,FUR - Furniture,Furniture
37.34669071,-121.8536247,95116,2,unable to locate,FUR - Furniture,Furniture
37.35743385,-121.8005959,95127,1,p/up garbage (4 cy),GAR - Garbage,Garbage
37.38574677,-121.8673871,95131,1,NULL,YW - Yard Waste,Yard Waste
37.35788259,-121.8540099,95116,2,p/u sofa,FUR - Furniture,Furniture
37.38435215,-121.828588,95127,3,"blew, swept & picked up debris from rd/wy",GLA - Glass,Glass
37.33697852,-121.8344991,95122,2,p/up couch & sofa,FUR - Furniture,Furniture
37.20867395,-121.8482974,95120,1,NULL,YW - Yard Waste,Yard Waste
37.3233647,-121.9478369,95117,3,sjpd called to cancel - they called a tow truck and they cleaned it up,GLA - Glass,Glass
37.34296837,-121.8665547,95116,2,can't locate,FUR - Furniture,Furniture
37.36758267,-121.8405838,95116,2,"P/UP COUCHES, GARBAGE, MISC DEBRIS & LITTER (EXESSIVE)",FUR - Furniture,Furniture
37.33419365,-121.8514613,95122,2,jg called code - they would not take info without lic plate or addr -- p/u debris from location,APP - Appliances,Appliances
37.34018677,-121.8863535,95112,2,P/U TABLE,FUR - Furniture,Furniture
37.30154735,-121.9480957,95128,1,p/u unknown debris,OTH - Other,Other
37.22331862,-121.7624837,95139,2,"p/up sofa, garbage & debris",FUR - Furniture,Furniture
37.34209343,-121.8780864,95112,2,p/up sofa,FUR - Furniture,Furniture
37.32381888,-121.8237524,95148,1,p/up 7 bags of garbage,GAR - Garbage,Garbage
37.3425688,-121.8895897,95112,2,p/up mattress,FUR - Furniture,Furniture
37.34462373,-121.8032441,95148,1,P/U GARB & WOOD,GAR - Garbage,Garbage
37.30155534,-121.9499478,95117,1,P/U SHOPPING CART FULL OF HOMELESS GOODS,OTH - Other,Other
37.32000228,-121.8366505,95121,2,"P/U 2 COUCHES, 1 ROCKER",FUR - Furniture,Furniture
37.33201775,-121.9002302,95110,1,PICKED UP CARDBOARD & PALLET,OTH - Other,Other
37.34775651,-121.8637716,95116,1,"P/U LARGE BOX, PALLET AND PALM TREE STUMP",GAR - Garbage,Garbage
37.34243155,-121.9131406,95110,2,"awp picked up all debris, litter, etc - refer to pb loader for left over dirt mix & weeds. 3575 can't p/up yw on the p/s give back to awp",FUR - Furniture,Furniture
37.35613058,-121.8284779,95127,1,RP CALLED 11-30 FOR A STATUS - JG TRANSFERRED HER TO E NEWTON,YW - Yard Waste,Yard Waste
37.25638404,-121.8175895,95123,2,p/up dresser,FUR - Furniture,Furniture
37.27810766,-121.8326982,95111,2,P/U NIGHT STAND,FUR - Furniture,Furniture
37.35816606,-121.8997494,95112,1,p/u 2 dining chairs,OTH - Other,Other
37.25128824,-121.8308378,95123,3,p/u acc debris litter sb,GLA - Glass,Glass
37.36368992,-121.8942293,95112,1,p/u bags of trash,GAR - Garbage,Garbage
37.31352282,-121.8809256,95125,1,p/u boxes garb & debris,GAR - Garbage,Garbage
37.3171874,-121.8018819,95148,2,p/up debris (1 cy),FUR - Furniture,Furniture
37.31371425,-121.912967,95126,2,p/up 3 mattresses,FUR - Furniture,Furniture
37.38989475,-121.862753,95132,1,p/up debris (3 cy),GAR - Garbage,Garbage
37.28940153,-121.8787261,95125,2,p/u dresser & debris,FUR - Furniture,Furniture
37.30615047,-121.8761646,95125,2,p/u mattress & boxspring,FUR - Furniture,Furniture
37.36974043,-121.8524074,95133,2,P/UP SOFA,FUR - Furniture,Furniture
37.33841153,-121.8279697,95122,1,"P/UP YW, CLOTHES AND DEBRIS",OTH - Other,Other
37.33841153,-121.8279697,95122,1,P/UP 2 LARGE BAGS OF GABAGE & SOFA BACKING,GAR - Garbage,Garbage
37.34300808,-121.8276704,95122,2,"p/up mattress, box spring, sofa & debris",FUR - Furniture,Furniture
37.29638729,-121.8499348,95111,1,p/up 3-4 bags of garbage,GAR - Garbage,Garbage
37.33766995,-121.8874011,95113,2,p/up chair,FUR - Furniture,Furniture
37.37924103,-121.8812371,95131,2,"p/u 2 wicker chairs, spring bed frame",FUR - Furniture,Furniture
37.32082545,-121.8719227,95112,1,P/UP 16 YARDS,GAR - Garbage,Garbage
37.33009599,-121.8359734,95122,2,p/u mattress,FUR - Furniture,Furniture
37.31733012,-121.8339856,95122,2,p.u 3 sofas & coffee table,FUR - Furniture,Furniture
37.35147449,-121.8890682,95112,2,p/u boxspring,FUR - Furniture,Furniture
37.35487536,-121.9002284,95112,2,"p/u sofa, misc items -area clear",FUR - Furniture,Furniture
37.28716539,-121.881269,95125,2,p/u couch & misc items - area clear,FUR - Furniture,Furniture
37.27274953,-121.8883841,95118,2,p/u couch & misc items,FUR - Furniture,Furniture
37.29771373,-121.8376256,95111,2,p/u 2 tires & misc items,TIR - Tires,Tires
37.33359744,-121.836973,95122,2,p/u chair,FUR - Furniture,Furniture
37.32186385,-121.8794499,95110,2,P/U CRIB,FUR - Furniture,Furniture
37.27959228,-121.8233903,95111,2,P/U MATTRESS,FUR - Furniture,Furniture
37.30856945,-121.9659385,95117,2,"p/u mattress, boxspring, headboard, footboard",FUR - Furniture,Furniture
37.30073371,-121.8582851,95111,1,p/u 6-2x8x12 nb wood,OTH - Other,Other
37.32149371,-121.8287367,95122,2,p/u mattress,FUR - Furniture,Furniture
37.31278717,-121.8402054,95122,1,completed,LIT - Litter,Litter
37.37924103,-121.8812371,95131,1,NULL,YW - Yard Waste,Yard Waste
37.32717778,-121.9097658,95126,1,p/u several bags of trash in parkstrrip,GAR - Garbage,Garbage
37.32203918,-121.8493935,95122,2,p/u 90 auto tires & 1 sofa,TIR - Tires,Tires
37.33104363,-121.9295394,95126,1,"removed silk sack & sandbags, p/u litter",OTH - Other,Other
37.3397918,-121.7969883,95148,1,p/u 6 large bags garb - dresser,GAR - Garbage,Garbage
37.30968188,-121.7870526,95121,2,p/u auto tire,TIR - Tires,Tires
37.36291721,-121.8867618,95112,2,p/u 3 auto tires,TIR - Tires,Tires
37.31333183,-121.9162459,95128,2,NULL,FUR - Furniture,Furniture
37.26360487,-121.9167678,95124,1,complete,OTH - Other,Other
37.3201853,-121.9683688,95117,2,e-mail when completed - nothing at location upon arrival,FUR - Furniture,Furniture
37.31183683,-121.9175095,95128,2,p/u boxspring,FUR - Furniture,Furniture
37.39670394,-121.8717253,95132,1,could not locate - this has already been referred to the call center for homeless encampment,OTH - Other,Other
37.32564264,-121.8740988,95112,1,p/u clothes (sent back for times),OTH - Other,Other
37.32813434,-121.8773794,95112,1,p/up wood debris,OTH - Other,Other
37.30386574,-121.8873301,95125,1,p/up clthes (sent back for times),OTH - Other,Other
37.36520545,-121.8718485,95133,2,P/UP MATTRESS & MISC DEBRIS - AREA CLEAR,FUR - Furniture,Furniture
37.33872567,-121.859604,95116,2,COMPLETE,FUR - Furniture,Furniture
37.3549195,-121.8488538,95116,2,BOX SPRING - COMPLETE,FUR - Furniture,Furniture
37.34150496,-121.8214064,95122,1,COMPLETE,YW - Yard Waste,Yard Waste
37.34128032,-121.8567053,95116,2,COMPLETE,FUR - Furniture,Furniture
37.25685788,-121.8237086,95123,2,P/UP MATTRESS AND BOXSPRING,FUR - Furniture,Furniture
37.43016951,-121.9673703,95002,1,COMPLETE,YW - Yard Waste,Yard Waste
37.28995449,-121.8121405,95121,2,COMPLETE,FUR - Furniture,Furniture
37.33169169,-121.9074863,95126,1,NOTHING AT LOCATION UPON ARRIVAL,OTH - Other,Other
37.314107,-121.8800444,95110,1,P/U MISC DEBRIS ON FLOYD SIDE,OTH - Other,Other
37.31556401,-121.8811273,95110,1,see emails attached for update. tony g will have his crew out 12/2 to p/u yw & explain to resident next time residents will be charged,GAR - Garbage,Garbage
37.33941113,-121.8687032,95116,2,p/u sofa,FUR - Furniture,Furniture
37.25128824,-121.8308378,95123,3,flare debris,GLA - Glass,Glass
37.32528752,-121.7931981,95148,2,p/u boxspring,FUR - Furniture,Furniture
37.23844714,-121.8489894,95123,2,p/u sofa chair,FUR - Furniture,Furniture
37.35130314,-121.8135645,95127,1,p/u water softner with splt,GAR - Garbage,Garbage
37.24609636,-121.7666159,95138,1,NULL,OTH - Other,Other
37.3508645,-121.8633811,95116,1,completed,OTH - Other,Other
37.32419193,-121.8873464,95110,1,p/up 4 bags of garbage,GAR - Garbage,Garbage
37.25638404,-121.8175895,95123,2,p/up tv,APP - Appliances,Appliances
37.3508645,-121.8633811,95116,1,GAVE DTC LITE DUTY - HOT SPOT 2 DAYS IN A ROW NOW,OTH - Other,Other
37.34340252,-121.9142123,95126,1,P/U LOAD PART BOARD & TOILET,GAR - Garbage,Garbage
37.35614174,-121.8191468,95127,1,p/up wood debris,OTH - Other,Other
37.34269998,-121.8412334,95116,1,p/u clothyes shoes garb,OTH - Other,Other
37.30620923,-121.7762468,95135,2,p/u green sofa sofa chair & debris,FUR - Furniture,Furniture
37.29540922,-121.9169254,95125,1,couldn't locate - called rp phone # - rp stated unaware of issue,YW - Yard Waste,Yard Waste
37.37659919,-121.8395326,95133,2,p/up mattress & misc debris - area clear,FUR - Furniture,Furniture
37.30474285,-121.9687706,95117,2,p/up mattress and misc debris - area clear,FUR - Furniture,Furniture
37.35891714,-121.88561,95112,2,p/u mattress in roadway,FUR - Furniture,Furniture
37.36787794,-121.8503983,95133,1,p.u 10 yards debris,OTH - Other,Other
37.41827876,-121.9736699,95002,1,shovel muddy dirt out of bike lane into revin - swept up - gbtc for sweepers - sec 19 swept street as requested,OTH - Other,Other
37.35688083,-121.8134717,95127,1,p.u wood & plastic container,GAR - Garbage,Garbage
37.34674605,-121.9015502,95110,1,P/UP CONCRETE,OTH - Other,Other
37.31917049,-121.8216563,95122,2,P/UP TIRES,TIR - Tires,Tires
37.36106086,-121.8872082,95112,2,p/u large speaker in bike lane,APP - Appliances,Appliances
37.36194607,-121.8859766,95112,2,p/u sanyo tv,APP - Appliances,Appliances
37.33360023,-121.8743296,95112,1,p/u baby stroller,OTH - Other,Other
37.38382823,-121.842253,95133,2,P/UP TIRE,TIR - Tires,Tires
37.32237123,-121.8258931,95122,1,P/UP BAG OF YW,YW - Yard Waste,Yard Waste
37.34783377,-121.8906286,95112,2,P/UP 1 TIRE,TIR - Tires,Tires
37.37379053,-121.8730624,95131,2,P/UP MATTRESS FOR CRIB,FUR - Furniture,Furniture
37.35906193,-121.8423418,95116,1,"P/UP LITTER, LEAVES, YW AND COUCH",LIT - Litter,Litter
37.36349675,-121.8422524,95116,2,"P/UP TV TIRE, LITTER, LEAVES C&G",FUR - Furniture,Furniture
37.28995449,-121.8121405,95121,2,P/UP COUCH - 2 YDS,FUR - Furniture,Furniture
37.30176436,-121.8266317,95121,1,P/UP 1 YARD,GAR - Garbage,Garbage
37.3456289,-121.8165536,95127,2,P/UP MATTRESS IN STREET,FUR - Furniture,Furniture
37.32167881,-121.9254779,95128,2,P/UP MATTRESS - CORRECT ADD 391 NOT 383,FUR - Furniture,Furniture
37.30845634,-121.9306343,95128,2,P/UP MATTRESS & BOX SPRING - GAVE BACK TO CENTRAL FOR HAZ MAT - KN ALREADY REFERRED RP TO HAZMAT WHILE ON PHONE,FUR - Furniture,Furniture
37.34517,-121.8900687,95112,1,PILED FRONDS IN YARD WASTE PILE,YW - Yard Waste,Yard Waste
37.32576871,-121.8656263,95112,2,ARRIVED 21:00 COULD NOT LOCATE,FUR - Furniture,Furniture
37.30839651,-121.9500271,95128,2,P/UP BLUE MATTRESS,FUR - Furniture,Furniture
37.34628192,-121.8156187,95127,1,"AT BRIDGE - P/UP LARGE BOX, BAG OF GARB AND GLASS",GAR - Garbage,Garbage
37.25630705,-121.8218706,95123,1,P/UP YW - DEBRIS ON SIDEWALK,GAR - Garbage,Garbage
37.35803264,-121.8874739,95112,1,P/UP TREE STUMP IN STREET NOT AT 711 BUT ACF 702,YW - Yard Waste,Yard Waste
37.22895575,-121.780349,95119,1,p/up tree limb,YW - Yard Waste,Yard Waste
37.40659527,-121.8567732,95132,1,P/UP 2 LARGE BAGS OF GARBAGE,GAR - Garbage,Garbage
37.34235641,-121.9109126,95110,3,P/UP GLASS IN RD/WY S/B #1 AND 2 LANES - VACTOR ASSISTED AND ALSO GIVE TO SWEEPERS - sec 19 12/8/10 swept area as requested,GLA - Glass,Glass
37.35887282,-121.8461078,95127,2,"p/up 2 sofas, metal desk and debris",FUR - Furniture,Furniture
37.28321808,-121.8645941,95136,1,P.U 2 ROLLS CARPET,OTH - Other,Other
37.22929392,-121.8703702,95126,2,P/U BOXSPRING & PHONE BOOK,FUR - Furniture,Furniture
37.33011937,-121.8731599,95112,1,P/U CARPARTS,OTH - Other,Other
37.24942891,-121.9055398,95118,2,p/u sofa & bed roil,FUR - Furniture,Furniture
37.3449822,-121.9094987,95110,2,"p/u 2 mattress, roll carpet & sofa",FUR - Furniture,Furniture
37.40262091,-121.8709479,95132,2,ARRIVED 17:30 - UNABLE TO LOCATE,FUR - Furniture,Furniture
37.35160946,-121.8826873,95112,1,ARRIVED 16:40 P/UP GARBAGE AND LUMBER,GAR - Garbage,Garbage
37.32158098,-121.9171665,95126,2,P/UP SOFA AND LOVE SEAT,FUR - Furniture,Furniture
37.35407454,-121.8094579,95127,2,P/UP BOX SPRING AGAINST TREE,FUR - Furniture,Furniture
37.35569432,-121.8337819,95116,2,P/UP HOT WATER HEATER AT DEAD END,APP - Appliances,Appliances
37.33103931,-121.8344786,95122,2,NOTHING FOUND AT LOCATION,FUR - Furniture,Furniture
37.24675902,-121.9056345,95123,2,p/u auto tire in street,TIR - Tires,Tires
37.32329948,-121.8209676,95122,1,ARRIVED 21:45 - P/UP GARBAGE - AREA CLEAR,GAR - Garbage,Garbage
37.36520545,-121.8718485,95133,2,P/UP 1 MATTRESS AND MISC ITEMS,FUR - Furniture,Furniture
37.25257382,-121.8357682,95123,2,P/UP 2 AUTO TIRES,TIR - Tires,Tires
37.39468472,-121.8808563,95131,2,p/u mattress & 2 boxspring,FUR - Furniture,Furniture
37.33640285,-121.833937,95122,2,ARRIVED 18:55 P/UP MATTRESS AND MISC DEBRIS,FUR - Furniture,Furniture
37.28024732,-121.9300338,95124,2,P/U GREEN SOFA CHAIR,FUR - Furniture,Furniture
37.22143368,-121.893091,95120,1,P/U 2 LARGE BAGS OF GARB,GAR - Garbage,Garbage
37.22580787,-121.9034705,95120,1,P/U 2 LG BAGS GARB,GAR - Garbage,Garbage
37.34845068,-121.8954417,95112,2,P/UP 2 TIRES AND MISC DEBRIS,TIR - Tires,Tires
37.23125441,-121.9037238,95124,2,P/U SOFA CHAIR & 3 LARGE BAGS GARB,FUR - Furniture,Furniture
37.23125441,-121.9037238,95124,2,P/U DESK BY STORE,FUR - Furniture,Furniture
37.314107,-121.8800444,95110,2,P/UP 2 MATTRESSES AND MISC DEBRIS,FUR - Furniture,Furniture
37.35688083,-121.8134717,95127,2,p.u dining chair,FUR - Furniture,Furniture
37.29936332,-121.8838622,95125,2,P/UP 1 SOFA AND MISC DEBRIS,FUR - Furniture,Furniture
37.33011424,-121.8774255,95112,2,P/UP TV AND MISC DEBRIS,FUR - Furniture,Furniture
37.2812132,-121.8588253,95136,2,p/u sleeper - 2 mattresses,FUR - Furniture,Furniture
37.37120554,-121.8357907,95127,2,P/UP TV - 1 YARD,FUR - Furniture,Furniture
37.32252994,-121.9171731,95126,2,"p/u 2 mattresses, 1 boxspring, metal work bench, load of furn",FUR - Furniture,Furniture
37.31086171,-121.8034036,95121,2,P/UP SOFA AND DUMPED AT MABURY,FUR - Furniture,Furniture
37.35049265,-121.8050789,95127,2,ARRIVED 17:15 - P/UP COUCH,FUR - Furniture,Furniture
37.39979295,-121.8469252,95132,2,ARRIVED 19:20 - COULD NOT LOCATE,FUR - Furniture,Furniture
37.27255133,-121.932917,95124,3,paint spill dry - wb n2 lane gbtc,HAZ - Haz Mat,Haz Mat
37.37238494,-121.8416754,95133,2,p/u 2 mattresses,FUR - Furniture,Furniture
37.32420151,-121.8730218,95112,2,p/u black sofa,FUR - Furniture,Furniture
37.33849374,-121.8336804,95122,2,"p/u boxspring, wood, garb",FUR - Furniture,Furniture
37.31086171,-121.8034036,95135,2,p/u futon mattress,FUR - Furniture,Furniture
37.34162904,-121.8344559,95122,2,p/u sofa,FUR - Furniture,Furniture
37.3698208,-121.8070319,95127,1,NULL,YW - Yard Waste,Yard Waste
37.39979295,-121.8469252,95132,2,drove 1.5 miles p.u mattress & garb,FUR - Furniture,Furniture
37.20112869,-121.7364039,95139,1,p/u bags garb & debris,GAR - Garbage,Garbage
37.3581073,-121.8812091,95112,2,p/u mattress & garb,FUR - Furniture,Furniture
37.21971784,-121.7619748,95139,2,p/u sofa chair,FUR - Furniture,Furniture
37.22207359,-121.763226,95139,2,p./u office chair & night stand,FUR - Furniture,Furniture
37.2525186,-121.8118584,95118,1,ARRIVED 21:45 - COMPLETE,OTH - Other,Other
37.29630402,-121.9052527,95125,1,p/u steel mailbox c/g,GAR - Garbage,Garbage
37.35161761,-121.7984897,95113,1,P/U TWO SHOPPING CARTS & DEBRIS,OTH - Other,Other
37.35340478,-121.8372169,95116,1,p/u 2 large bags garb,GAR - Garbage,Garbage
37.26259872,-121.9093601,95124,2,ARRIVED 17:50 - P/UP WASHING MACHINE,APP - Appliances,Appliances
37.31861034,-121.9168431,95126,2,P/UP MATTRESS & GARBAGE,FUR - Furniture,Furniture
37.3201853,-121.9683688,95117,3,P/UP GLASS,GLA - Glass,Glass
37.24299549,-121.868973,95123,1,ARRIVED 19:00 - UNABLE TO LOCATE,OTH - Other,Other
37.36456304,-121.8621233,95133,2,P/UP 3 MATTRESSES,FUR - Furniture,Furniture
37.32463003,-121.8762341,95112,2,P/UP SOFA & 2 MATTRESSES,FUR - Furniture,Furniture
37.34794988,-121.8964937,95112,1,NULL,YW - Yard Waste,Yard Waste
37.35919689,-121.8566734,95116,1,NULL,OTH - Other,Other
37.3485711,-121.7876916,95148,1,E-MAIL RECEIVED THIS YW WAS REMOVED,YW - Yard Waste,Yard Waste
37.29783351,-121.8873378,95125,2,ARRIVED 20:20 - P/UP 2 TIRES,TIR - Tires,Tires
37.34168012,-121.8831979,95112,2,ARRIVED 16:41 - P/UP SOFA,FUR - Furniture,Furniture
37.29684423,-121.9544485,95117,2,ARRIVED 20:50 - P/UP SOFA,FUR - Furniture,Furniture
37.26084893,-121.8073658,95121,2,ARRIVED 18:15 P/UP MATTRESS,FUR - Furniture,Furniture
37.36560382,-121.8434877,95116,2,ARRIVED 19:45 - P/UP 4 MATTRESSES,FUR - Furniture,Furniture
37.27327279,-121.8333382,95136,2,ARRIVED 21:40 - P/UP MATTRESS,FUR - Furniture,Furniture
37.24138865,-121.8800484,95120,1,ARRIVED 21:15 - P/UP 2 DOORS & SHELVES,OTH - Other,Other
37.32910052,-121.8795645,95112,2,completed,FUR - Furniture,Furniture
37.31787778,-121.9014099,95125,2,p/u mattress,FUR - Furniture,Furniture
37.31607907,-121.9577307,95125,2,P/U SOFA CHAIR IN ROADWAY,FUR - Furniture,Furniture
37.30984651,-121.9693555,95117,2,P/U CHAIR,FUR - Furniture,Furniture
37.30733003,-121.9722776,95117,2,P/U MATTRESS,FUR - Furniture,Furniture
37.26240212,-121.9159399,95124,1,CK ON TUES if pile still there,YW - Yard Waste,Yard Waste
37.28838589,-121.8207727,95111,2,"p/u futon cushion, wood",FUR - Furniture,Furniture
37.28536618,-121.8138808,95111,2,ARRIVED 17:00 - P/UP COUCH & CARPET,FUR - Furniture,Furniture
37.27121215,-121.821621,95111,1,p/u 2 barr on tree,OTH - Other,Other
37.25635743,-121.8211082,95123,2,"p/u sofa, chair...",FUR - Furniture,Furniture
37.32331221,-121.8456563,95122,2,P/U TV TUBE PARTS,APP - Appliances,Appliances
37.30241824,-121.9357403,95128,2,P/U MATTRESS,FUR - Furniture,Furniture
37.2987389,-121.8364899,95111,2,COULD NOT FIND,APP - Appliances,Appliances
37.36583915,-121.842542,95116,2,P/U 2 MATTRESSES & 2 CHAIRS,FUR - Furniture,Furniture
37.32429359,-121.8431189,95122,2,NULL,FUR - Furniture,Furniture
37.27500945,-121.8829122,95118,2,P/U COUCH,FUR - Furniture,Furniture
37.34640029,-121.8210101,95127,2,P/U COUCH,FUR - Furniture,Furniture
37.35551622,-121.8255344,95127,2,ARRIVED 19:43 P/UP MATTRESS & BOX SPRING,FUR - Furniture,Furniture
37.27959228,-121.8233903,95111,1,ARRIVED 21:00 - P/UP DEBRIS,GAR - Garbage,Garbage
37.27751609,-121.8084998,95111,2,P/UP TIRES,TIR - Tires,Tires
37.32683866,-121.7613175,95148,1,"ARRIVED 20:54 - P/UP GARBAGE, TIRES, CHAIRS, TOILET AND MISC OTHER DEBRIS",GAR - Garbage,Garbage
37.32158098,-121.9171665,95126,2,"p/u heater, 1 auto tire, headboard, mattress",FUR - Furniture,Furniture
37.32443781,-121.9223621,95128,1,NULL,YW - Yard Waste,Yard Waste
37.37120554,-121.8357907,95127,1,NULL,YW - Yard Waste,Yard Waste
37.34655507,-121.819121,95127,1,arrived 18:30 - p/up 2 yards of carpet,OTH - Other,Other
37.35680055,-121.8444241,95116,2,arrived 17:20 - p/up 2 mattresses,FUR - Furniture,Furniture
37.34475585,-121.8341281,95122,2,arrived 18:00 - p/up mattress,FUR - Furniture,Furniture
37.35614174,-121.8191468,95127,2,p/up tire,TIR - Tires,Tires
37.35578706,-121.8470034,95116,2,"p/u wood, wicker chair, car, seats",FUR - Furniture,Furniture
37.26355855,-121.8126823,95111,2,p/u 2 sofas & 1 bag garb,FUR - Furniture,Furniture
